code,term
C00,Malignant neoplasm of lip
C000,Malignant neoplasm: External upper lip
C001,Malignant neoplasm: External lower lip
C002,"Malignant neoplasm: External lip, unspecified"
C003,"Malignant neoplasm: Upper lip, inner aspect"
C004,"Malignant neoplasm: Lower lip, inner aspect"
C005,"Malignant neoplasm: Lip, unspecified, inner aspect"
C006,Malignant neoplasm: Commissure of lip
C008,Malignant neoplasm: Overlapping lesion of lip
C009,"Malignant neoplasm: Lip, unspecified"
C01,Malignant neoplasm of base of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C020,Malignant neoplasm: Dorsal surface of tongue
C021,Malignant neoplasm: Border of tongue
C022,Malignant neoplasm: Ventral surface of tongue
C023,"Malignant neoplasm: Anterior two-thirds of tongue, part unspecified"
C024,Malignant neoplasm: Lingual tonsil
C028,Malignant neoplasm: Overlapping lesion of tongue
C029,"Malignant neoplasm: Tongue, unspecified"
C03,Malignant neoplasm of gum
C030,Malignant neoplasm: Upper gum
C031,Malignant neoplasm: Lower gum
C039,"Malignant neoplasm: Gum, unspecified"
C04,Malignant neoplasm of floor of mouth
C040,Malignant neoplasm: Anterior floor of mouth
C041,Malignant neoplasm: Lateral floor of mouth
C048,Malignant neoplasm: Overlapping lesion of floor of mouth
C049,"Malignant neoplasm: Floor of mouth, unspecified"
C05,Malignant neoplasm of palate
C050,Malignant neoplasm: Hard palate
C051,Malignant neoplasm: Soft palate
C052,Malignant neoplasm: Uvula
C058,Malignant neoplasm: Overlapping lesion of palate
C059,"Malignant neoplasm: Palate, unspecified"
C06,Malignant neoplasm of other and unspecified parts of mouth
C060,Malignant neoplasm: Cheek mucosa
C061,Malignant neoplasm: Vestibule of mouth
C062,Malignant neoplasm: Retromolar area
C068,Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth
C069,"Malignant neoplasm: Mouth, unspecified"
C07,Malignant neoplasm of parotid gland
C08,Malignant neoplasm of other and unspecified major salivary glands
C080,Malignant neoplasm: Submandibular gland
C081,Malignant neoplasm: Sublingual gland
C088,Malignant neoplasm: Overlapping lesion of major salivary glands
C089,"Malignant neoplasm: Major salivary gland, unspecified"
C09,Malignant neoplasm of tonsil
C090,Malignant neoplasm: Tonsillar fossa
C091,Malignant neoplasm: Tonsillar pillar (anterior)(posterior)
C098,Malignant neoplasm: Overlapping lesion of tonsil
C099,"Malignant neoplasm: Tonsil, unspecified"
C10,Malignant neoplasm of oropharynx
C100,Malignant neoplasm: Vallecula
C101,Malignant neoplasm: Anterior surface of epiglottis
C102,Malignant neoplasm: Lateral wall of oropharynx
C103,Malignant neoplasm: Posterior wall of oropharynx
C104,Malignant neoplasm: Branchial cleft
C108,Malignant neoplasm: Overlapping lesion of oropharynx
C109,"Malignant neoplasm: Oropharynx, unspecified"
